"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Product: ID","Product: Handle","Product: Position","Metafield: title_tag [string]","Metafield: description_tag [string]"
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","67","","","","","","7131641086127","organic-ashwagandha-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","68","","","","","","6299817672879","organic-coconut-milk-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","69","","","","","","6299811905711","organic-blueberry-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","70","","","","","","6145653440687","ceremonial-matcha","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","71","","","","","","6912985465007","organic-chaga-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","72","","","","","","6912969703599","organic-pumpkin-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","73","","","","","","6299813773487","organic-strawberry-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","74","","","","","","6299795914927","organic-beetroot-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","75","","","","","","6127717122223","pumpkin-spice-black-tea","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","76","","","","","","6912982319279","organic-lucumapowder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","77","","","","","","6912982188207","organic-cocoa-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","78","","","","","","6912971931823","organic-tart-cherries-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","79","","","","","","6299800273071","organic-blue-spirulina-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","80","","","","","","6127719186607","organic-anise-star-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","81","","","","","","7598511816879","pumpkin-spice-latte-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","82","","","","","","6299803254959","organic-green-spirulina-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","83","","","","","","6145684177071","culinary-matcha","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","84","","","","","","6127719612591","organic-licorice-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","85","","","","","","7131642953903","organic-mesquite-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","86","","","","","","6912973242543","organic-carob-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","87","","","","","","6299825242287","organic-turmeric-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","88","","","","","","6299806630063","organic-ginger-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","89","","","","","","6127719514287","organic-fennel-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","90","","","","","","6127719219375","organic-black-pepper-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","91","","","","","","6912984121519","organic-theanine-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","92","","","","","","6912980877487","organic-maca-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","93","","","","","","6299809939631","organic-cinnamon-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","94","","","","","","6127719415983","organic-cloves-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","95","","","","","","6127719317679","organic-cinnamon-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","96","","","","","","6127719284911","organic-cardamom-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","97","","","","","","6912982941871","organic-rosehips-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","98","","","","","","6912969310383","organic-moringa-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","99","","","","","","6299829305519","organic-hemp-protein-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","100","","","","","","6299810824367","organic-cardamom-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","101","","","","","","6299808071855","organic-black-pepper-powder","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","102","","","","","","6127719710895","organic-turmeric-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","103","","","","","","6127719678127","organic-nutmeg-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","104","","","","","","6127719547055","organic-ginger-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","105","","","","","","6127719448751","organic-cocoa-shells-spice","","",""
"275468583087","shop-wholesale-with-divine","MERGE","Shop Wholesale With Divine!","","Best Selling","","2026-02-19 04:11:02 -0800","true","2021-08-04 13:24:30 -0700","web","","","","","106","","","","","","6127718006959","chinese-gunpowder-green-tea","","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","107","true","all conditions","Title","Not Contains","tdfhidden","7131741225135","organic-taro-powder","1","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","108","","","","","","6299815116975","organic-coffee-cherry-powder","2","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","109","","","","","","6912976847023","organic-molasses-powder","3","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","110","","","","","","6912980091055","organic-lions-mane-powder","4","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","111","","","","","","6912983728303","organic-rose-petals-powder","5","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","112","","","","","","6912979304623","organic-reishi-mushroom-powder","6","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","113","","","","","","6127715811503","organic-hibiscus-botanicals","7","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","114","","","","","","7131643805871","supreme-matcha","8","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","115","","","","","","6912974520495","organic-cordyceps-powder","9","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","116","","","","","","6912981860527","organic-date-powder","10","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","117","","","","","","6912977731759","organic-rhodioba-root-powder","11","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","118","","","","","","6127716303023","organic-rose-petals-botanicals","12","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","119","","","","","","7131641086127","organic-ashwagandha-powder","13","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","120","","","","","","6127716565167","organic-assam-black-tea","14","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","121","","","","","","6299817672879","organic-coconut-milk-powder","15","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","122","","","","","","6299811905711","organic-blueberry-powder","16","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","123","","","","","","6145653440687","ceremonial-matcha","17","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","124","","","","","","6127715352751","organic-chamomile-flowers-botanicals","18","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","125","","","","","","6912985465007","organic-chaga-powder","19","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","126","","","","","","6912969703599","organic-pumpkin-powder","20","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","127","","","","","","6912968261807","organic-coconut-sugar","21","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","128","","","","","","6127717613743","chinese-jasmine-green-tea","22","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","129","","","","","","6127716597935","classic-english-breakfast-black-tea","23","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","130","","","","","","6127715778735","organic-green-rooibos-botanicals","24","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","131","","","","","","8102156632239","matcha-subscription-box","25","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","132","","","","","","6299813773487","organic-strawberry-powder","26","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","133","","","","","","6299795914927","organic-beetroot-powder","27","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","134","","","","","","6127718432943","hibiscus-punch-herbal-tea","28","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","135","","","","","","6127717122223","pumpkin-spice-black-tea","29","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","136","","","","","","6127715877039","organic-jasmine-flowers-botanicals","30","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","137","","","","","","6912982319279","organic-lucumapowder","31","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","138","","","","","","6912982188207","organic-cocoa-powder","32","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","139","","","","","","6912971931823","organic-tart-cherries-powder","33","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","140","","","","","","6299800273071","organic-blue-spirulina-powder","34","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","141","","","","","","6127719907503","ginger-turmeric-lemongrass-wellness-tea","35","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","142","","","","","","6127719153839","peach-oolong-tea","36","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","143","","","","","","6127716630703","chocolate-kisses-black-tea","37","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","144","","","","","","6127716106415","organic-lemongrass-botanicals","38","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","145","","","","","","6127715549359","organic-cut-rosehips-botanicals","39","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","146","","","","","","6127715319983","organic-calendula-petals-botanicals","40","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","147","","","","","","7157683126447","ceylon-black-tea","41","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","148","","","","","","6127719186607","organic-anise-star-spice","42","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","149","","","","","","6127718858927","yellow-mellow-mint-herbal-tea","43","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","150","","","","","","6127718334639","chamomile-care-herbal-tea","44","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","151","","","","","","6127718072495","tropical-sunshine-green-tea","45","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","152","","","","","","6127717810351","peach-mango-tango-green-tea","46","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","153","","","","","","6127717220527","elderberry-green-tea","47","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","154","","","","","","6127716794543","chinese-keemun-black-tea","48","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","155","","","","","","6127716729007","divine-earl-grey-black-tea","49","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","156","","","","","","6127716466863","organic-valerian-root-botanicals","50","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","157","","","","","","7598511816879","pumpkin-spice-latte-powder","51","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","158","","","","","","6299803254959","organic-green-spirulina-powder","52","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","159","","","","","","6145684177071","culinary-matcha","53","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","160","","","","","","6127719612591","organic-licorice-spice","54","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","161","","","","","","6127719121071","golden-pineapple-oolong-tea","55","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","162","","","","","","6127717548207","japanese-sencha-green-tea","56","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","163","","","","","","6127717286063","apple-mint-green-tea","57","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","164","","","","","","6127717154991","red-roses-black-tea","58","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","165","","","","","","6127715680431","organic-elderberries-botanicals","59","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","166","","","","","","6127715614895","organic-dandelion-root-botanicals","60","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","167","","","","","","7131642953903","organic-mesquite-powder","61","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","168","","","","","","7131640889519","love-potion","62","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","169","","","","","","6912985006255","organic-maple-sugar","63","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","170","","","","","","6912973242543","organic-carob-powder","64","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","171","","","","","","6299825242287","organic-turmeric-powder","65","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","172","","","","","","6299806630063","organic-ginger-powder","66","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","173","","","","","","6127719940271","mango-turmeric-tulsi-wellness-tea","67","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","174","","","","","","6127719514287","organic-fennel-spice","68","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","175","","","","","","6127719219375","organic-black-pepper-spice","69","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","176","","","","","","6127719088303","lemon-green-oolong-tea","70","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","177","","","","","","6127717089455","pu-erh-black-tea","71","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","178","","","","","","6127717056687","pina-colada-black-tea","72","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","179","","","","","","6127716696239","chocolate-mint-black-tea","73","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","180","","","","","","6127715942575","organic-juniper-berries-botanicals","74","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","181","","","","","","6127715418287","organic-chicory-root-botanicals","75","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","182","","","","","","6127715221679","organic-astragalus-root-botanicals","76","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","183","","","","","","6912984121519","organic-theanine-powder","77","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","184","","","","","","6912980877487","organic-maca-powder","78","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","185","","","","","","6734191394991","peach-mango-tango-iced-tea","79","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","186","","","","","","6299809939631","organic-cinnamon-powder","80","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","187","","","","","","6163658342575","organic-daily-detox","81","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","188","","","","","","6163657064623","organic-cleanse","82","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","189","","","","","","6149218599087","glass-tea-pot","83","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","190","","","","","","6127720071343","serenity-wellness-tea","84","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","191","","","","","","6127720005807","roots-and-chai-wellness-tea","85","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","192","","","","","","6127719415983","organic-cloves-spice","86","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","193","","","","","","6127719317679","organic-cinnamon-spice","87","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","194","","","","","","6127719284911","organic-cardamom-spice","88","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","195","","","","","","6127718891695","divine-ruby-red-iced-tea","89","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","196","","","","","","6127718629551","organic-turmeric-herbal-tea","90","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","197","","","","","","6127718498479","magic-of-roses-herbal-tea","91","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","198","","","","","","6127718170799","wine-berry-herbal-tea","92","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","199","","","","","","6127718105263","apple-papaya-island-herbal","93","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","200","","","","","","6127717941423","honey-lemon-sunday-green-tea","94","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","201","","","","","","6127717875887","rainbow-rain-green-tea","95","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","202","","","","","","6127716991151","mumbai-chai","96","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","203","","","","","","6127716270255","organic-peppermint-leaves-botanicals","97","",""
"308458422447","best-seller-internal-use","MERGE","Best Seller (internal use)","","Manual","","2026-02-23 14:54:57 -0800","","","web","","","","","204","","","","","","6127716073647","organic-lemon-verbena-botanicals","98","",""
